Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Job Description,Minimum Qual Requirements,Preferred Skills,Additional Information,To Apply,Hours/Shift,Work Location 1,Recruitment Contact,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date
232984,2,2,1,88,30,13632,5,14,2,77157,99406,1,28,56,92,30,80,48,16,35,29,1,6,2016-02-26,2018-11-02,2016-12-27,2018-10-16
232984,2,1,1,88,30,13632,5,14,2,77157,99406,1,28,56,92,30,80,48,16,35,29,1,6,2016-02-26,2018-11-02,2016-12-27,2018-10-16
233005,6,2,1,89,60,13622,3,14,2,69253,108000,1,19,32,93,64,81,49,61,20,15,1,2,2016-03-22,2018-11-02,2018-07-16,2018-10-16
233005,6,1,1,89,60,13622,3,14,2,69253,108000,1,19,32,93,64,81,49,61,20,15,1,2,2016-03-22,2018-11-02,2018-07-16,2018-10-16
233549,7,1,1,90,59,13652,8,14,2,87203,131623,1,15,6,94,63,82,2,62,1,1,1,2,2016-03-01,2018-11-02,2016-03-01,2018-10-16
233549,7,2,1,90,59,13652,8,14,2,87203,131623,1,15,6,94,63,82,2,62,1,1,1,2,2016-03-01,2018-11-02,2016-03-01,2018-10-16
234203,9,2,1,91,39,12627,3,2,2,63817,95022,1,21,57,95,40,2,33,38,1,1,1,1,2016-03-03,2018-11-02,2016-03-04,2018-10-16
234203,9,1,1,91,39,12627,3,2,2,63817,95022,1,21,57,95,40,2,33,38,1,1,1,1,2016-03-03,2018-11-02,2016-03-04,2018-10-16
234425,2,2,1,92,44,10015,4,11,2,90000,120000,1,4,58,96,45,83,50,48,1,1,1,2,2016-03-08,2018-11-02,2016-03-08,2018-10-16
234425,2,1,1,92,44,10015,4,11,2,90000,120000,1,4,58,96,45,83,50,48,1,1,1,2,2016-03-08,2018-11-02,2016-03-08,2018-10-16
234921,7,2,1,93,59,13652,1,14,2,72260,98163,1,15,6,97,63,84,2,63,1,1,1,2,2016-03-11,2018-11-02,2016-03-11,2018-10-16
234921,7,1,1,93,59,13652,1,14,2,72260,98163,1,15,6,97,63,84,2,63,1,1,1,2,2016-03-11,2018-11-02,2016-03-11,2018-10-16
235309,5,1,1,94,61,90500,3,23,2,26457,32665,1,29,59,98,65,85,2,64,1,1,1,1,2016-03-14,2018-11-02,2016-06-08,2018-10-16
235309,5,2,1,94,61,90500,3,23,2,26457,32665,1,29,59,98,65,85,2,64,1,1,1,1,2016-03-14,2018-11-02,2016-06-08,2018-10-16
235793,3,1,1,95,7,5072,3,3,2,35213,40495,1,30,33,99,66,86,51,65,36,1,1,1,2016-03-18,2018-11-02,2016-05-06,2018-10-16
235793,3,2,1,95,7,5072,3,3,2,35213,40495,1,30,33,99,66,86,51,65,36,1,1,1,2016-03-18,2018-11-02,2016-05-06,2018-10-16
236863,2,1,1,96,55,20315,5,11,2,72805,101148,1,4,44,100,59,2,52,48,1,1,1,2,2016-03-30,2018-11-02,2016-03-30,2018-10-16
236863,2,2,1,96,55,20315,5,11,2,72805,101148,1,4,44,100,59,2,52,48,1,1,1,2,2016-03-30,2018-11-02,2016-03-30,2018-10-16
237006,2,1,5,97,30,13632,1,14,2,74066,92308,1,4,60,101,30,87,50,48,1,1,1,2,2016-03-31,2018-11-02,2016-03-31,2018-10-16
237006,2,2,5,97,30,13632,1,14,2,74066,92308,1,4,60,101,30,87,50,48,1,1,1,2,2016-03-31,2018-11-02,2016-03-31,2018-10-16
237576,9,1,1,98,18,1002D,3,2,1,58675,156793,1,21,61,102,18,88,53,38,1,1,1,7,2016-04-04,2018-11-02,2016-07-05,2018-10-16
237576,9,2,1,98,18,1002D,3,2,1,58675,156793,1,21,61,102,18,88,53,38,1,1,1,7,2016-04-04,2018-11-02,2016-07-05,2018-10-16
237577,9,2,1,99,39,12627,3,2,2,63817,95022,1,21,61,103,40,2,54,38,1,1,1,1,2016-04-04,2018-11-02,2016-07-05,2018-10-16
237577,9,1,1,99,39,12627,3,2,2,63817,95022,1,21,61,103,40,2,54,38,1,1,1,1,2016-04-04,2018-11-02,2016-07-05,2018-10-16
237921,9,2,1,100,62,52632,3,20,2,60049,82455,1,23,38,104,67,89,55,66,1,1,1,1,2016-04-06,2018-11-02,2016-04-21,2018-10-16
237921,9,1,1,100,62,52632,3,20,2,60049,82455,1,23,38,104,67,89,55,66,1,1,1,1,2016-04-06,2018-11-02,2016-04-21,2018-10-16
238976,2,1,1,101,14,20215,5,27,2,72805,101148,1,9,62,105,14,90,56,67,1,1,1,2,2016-04-20,2018-11-02,2016-04-20,2018-10-16
238995,6,2,8,102,60,13622,3,14,1,69253,108101,1,19,28,106,64,91,2,68,20,15,1,2,2016-05-11,2018-11-02,2018-03-09,2018-10-16
238995,6,1,8,102,60,13622,3,14,1,69253,108101,1,19,28,106,64,91,2,68,20,15,1,2,2016-05-11,2018-11-02,2018-03-09,2018-10-16
239048,9,2,1,103,63,52416,3,28,2,60049,89008,1,21,63,107,68,92,57,32,1,1,1,1,2016-05-10,2018-11-02,2016-06-06,2018-10-16
239048,9,1,1,103,63,52416,3,28,2,60049,89008,1,21,63,107,68,92,57,32,1,1,1,1,2016-05-10,2018-11-02,2016-06-06,2018-10-16
239052,9,2,1,104,58,56058,3,26,2,48895,75900,1,31,64,108,62,93,43,32,1,1,1,1,2016-05-02,2018-11-02,2016-05-25,2018-10-16
239052,9,1,1,104,58,56058,3,26,2,48895,75900,1,31,64,108,62,93,43,32,1,1,1,1,2016-05-02,2018-11-02,2016-05-25,2018-10-16
239204,9,1,1,105,8,21744,5,29,2,68239,85644,1,21,65,109,8,94,57,32,1,1,1,1,2016-05-17,2018-11-02,2016-05-17,2018-10-16
239204,9,2,1,105,8,21744,5,29,2,68239,85644,1,21,65,109,8,94,57,32,1,1,1,1,2016-05-17,2018-11-02,2016-05-17,2018-10-16
239318,2,1,1,106,32,10124,1,30,2,42856,62779,1,9,66,110,32,95,58,59,1,1,1,1,2016-04-22,2018-11-02,2016-07-27,2018-10-16
239551,9,1,1,107,29,13611,1,20,2,46405,67568,1,21,34,111,29,96,59,38,1,1,1,1,2016-05-13,2018-11-02,2016-06-15,2018-10-16
239551,9,2,1,107,29,13611,1,20,2,46405,67568,1,21,34,111,29,96,59,38,1,1,1,1,2016-05-13,2018-11-02,2016-06-15,2018-10-16
239712,2,2,1,108,14,20215,5,11,2,72805,101148,1,9,67,112,14,97,52,48,1,1,1,2,2016-04-28,2018-11-02,2016-04-28,2018-10-16
239712,2,1,1,108,14,20215,5,11,2,72805,101148,1,9,67,112,14,97,52,48,1,1,1,2,2016-04-28,2018-11-02,2016-04-28,2018-10-16
240125,5,1,12,109,64,90510,3,23,2,30752,44853,1,18,68,113,69,98,60,69,1,30,1,1,2016-05-04,2018-11-02,2016-05-04,2018-10-16
240125,5,2,12,109,64,90510,3,23,2,30752,44853,1,18,68,113,69,98,60,69,1,30,1,1,2016-05-04,2018-11-02,2016-05-04,2018-10-16
241003,9,1,1,110,65,13631,1,14,2,60189,83440,1,21,34,114,70,99,61,70,1,1,1,2,2016-05-19,2018-11-02,2016-05-19,2018-10-16
241003,9,2,1,110,65,13631,1,14,2,60189,83440,1,21,34,114,70,99,61,70,1,1,1,2,2016-05-19,2018-11-02,2016-05-19,2018-10-16
241375,9,1,1,111,53,10056,4,20,2,58675,156793,1,21,69,115,57,100,62,32,1,1,1,2,2016-05-20,2018-11-02,2016-05-24,2018-10-16
241375,9,2,1,111,53,10056,4,20,2,58675,156793,1,21,69,115,57,100,62,32,1,1,1,2,2016-05-20,2018-11-02,2016-05-24,2018-10-16
242091,5,1,13,112,45,51022,1,22,3,32.11,36.93,2,24,39,116,46,101,63,71,1,31,1,2,2016-05-31,2018-11-02,2016-05-31,2018-10-16
242091,5,2,13,112,45,51022,1,22,3,32.11,36.93,2,24,39,116,46,101,63,71,1,31,1,2,2016-05-31,2018-11-02,2016-05-31,2018-10-16
242102,2,1,8,113,66,91645,3,21,2,94983.12,94983.12,1,32,70,117,71,2,52,48,1,1,1,1,2016-06-02,2018-11-02,2016-06-02,2018-10-16
242102,2,2,8,113,66,91645,3,21,2,94983.12,94983.12,1,32,70,117,71,2,52,48,1,1,1,1,2016-06-02,2018-11-02,2016-06-02,2018-10-16
242109,6,1,1,114,59,13652,8,14,1,87203,125000,1,19,32,118,63,102,64,72,20,15,1,2,2016-05-31,2018-11-02,2016-05-31,2018-10-16
242174,9,1,8,115,67,30087,1,31,2,57005,87027,1,21,69,119,72,103,65,32,1,1,1,1,2016-06-13,2018-11-02,2016-06-21,2018-10-16
242174,9,2,8,115,67,30087,1,31,2,57005,87027,1,21,69,119,72,103,65,32,1,1,1,1,2016-06-13,2018-11-02,2016-06-21,2018-10-16
242175,9,2,1,116,18,1002A,3,2,2,61031,95022,1,21,61,120,73,2,66,38,1,1,1,8,2016-06-09,2018-11-02,2016-07-05,2018-10-16
242175,9,1,1,116,18,1002A,3,2,2,61031,95022,1,21,61,120,73,2,66,38,1,1,1,8,2016-06-09,2018-11-02,2016-07-05,2018-10-16
242604,11,1,5,117,68,31105,3,23,2,37492,59863,1,33,71,121,74,104,67,48,37,32,1,1,2016-06-07,2018-11-02,2016-07-19,2018-10-16
242851,6,1,5,118,30,13632,8,14,2,89383,115000,1,19,72,122,30,105,49,73,20,15,1,2,2016-06-14,2018-11-02,2016-06-14,2018-10-16
242851,6,2,5,118,30,13632,8,14,2,89383,115000,1,19,72,122,30,105,49,73,20,15,1,2,2016-06-14,2018-11-02,2016-06-14,2018-10-16
242877,3,1,5,119,69,30726,1,17,2,37492,59863,1,22,73,123,75,106,68,65,38,33,1,1,2016-06-15,2018-11-02,2016-07-21,2018-10-16
242877,3,1,5,119,69,30726,1,17,2,37492,59863,1,22,73,123,75,106,68,65,38,33,1,1,2016-06-15,2018-11-02,2016-07-21,2018-10-16
242911,2,1,1,120,5,20202,3,7,2,46466,56270,1,22,5,124,56,107,69,67,1,1,1,2,2016-06-14,2018-11-02,2016-06-14,2018-10-16
242911,2,2,1,120,5,20202,3,7,2,46466,56270,1,22,5,124,56,107,69,67,1,1,1,2,2016-06-14,2018-11-02,2016-06-14,2018-10-16
242914,3,1,1,95,7,5072,3,3,2,35213,40495,1,5,74,125,76,108,70,9,39,1,1,1,2016-06-10,2018-11-02,2016-08-01,2018-10-16
242914,3,2,1,95,7,5072,3,3,2,35213,40495,1,5,74,125,76,108,70,9,39,1,1,1,2016-06-10,2018-11-02,2016-08-01,2018-10-16
243200,10,1,1,121,32,10124,1,13,1,42856,62779,1,34,75,126,32,109,71,74,40,34,1,1,2016-06-15,2018-11-02,2016-09-26,2018-10-16
243200,10,2,1,121,32,10124,1,13,1,42856,62779,1,34,75,126,32,109,71,74,40,34,1,1,2016-06-15,2018-11-02,2016-09-26,2018-10-16
243419,3,1,1,122,30,13632,5,14,2,77157,99406,1,5,52,127,30,110,72,29,1,35,1,2,2016-06-20,2018-11-02,2016-07-18,2018-10-16
243565,10,1,1,123,68,31105,3,23,2,37492,59863,1,22,76,128,74,111,73,75,1,20,1,1,2016-06-22,2018-11-02,2016-06-22,2018-10-16
243565,10,1,1,123,68,31105,3,23,2,37492,59863,1,22,76,128,74,111,73,75,1,20,1,1,2016-06-22,2018-11-02,2016-06-22,2018-10-16
243586,10,1,1,124,70,1001A,3,11,2,48535,132061,1,22,77,129,45,112,74,76,41,36,1,6,2016-06-27,2018-11-02,2016-08-02,2018-10-16
243586,10,2,1,124,70,1001A,3,11,2,48535,132061,1,22,77,129,45,112,74,76,41,36,1,6,2016-06-27,2018-11-02,2016-08-02,2018-10-16
243638,2,1,1,125,71,20403,3,11,2,52000,52000,1,4,78,130,77,2,52,48,1,1,1,2,2016-06-22,2018-11-02,2016-10-31,2018-10-16
243638,2,2,1,125,71,20403,3,11,2,52000,52000,1,4,78,130,77,2,52,48,1,1,1,2,2016-06-22,2018-11-02,2016-10-31,2018-10-16
243640,9,1,8,126,72,10016,9,20,2,53051,145991,1,31,64,131,78,113,65,32,1,1,1,1,2016-07-08,2018-11-02,2018-01-09,2018-10-16
243640,9,2,8,126,72,10016,9,20,2,53051,145991,1,31,64,131,78,113,65,32,1,1,1,1,2016-07-08,2018-11-02,2018-01-09,2018-10-16
243772,2,1,1,127,17,22427,5,11,2,67467,98882,1,9,79,132,51,114,2,77,1,1,1,2,2016-07-13,2018-11-02,2016-07-13,2018-10-16
243772,2,2,1,127,17,22427,5,11,2,67467,98882,1,9,79,132,51,114,2,77,1,1,1,2,2016-07-13,2018-11-02,2016-07-13,2018-10-16
243816,9,1,1,128,30,13632,1,14,1,74066,92308,1,21,34,133,30,115,75,38,1,1,1,2,2016-07-01,2018-11-02,2016-08-29,2018-10-16
243816,9,2,1,128,30,13632,1,14,1,74066,92308,1,21,34,133,30,115,75,38,1,1,1,2,2016-07-01,2018-11-02,2016-08-29,2018-10-16
243993,2,2,1,129,6,8300B,3,11,2,48535,134433,1,9,79,134,79,116,2,77,1,1,1,2,2016-07-08,2018-11-02,2016-07-08,2018-10-16
243993,2,1,1,129,6,8300B,3,11,2,48535,134433,1,9,79,134,79,116,2,77,1,1,1,2,2016-07-08,2018-11-02,2016-07-08,2018-10-16
244136,2,2,1,130,73,34190,3,5,2,53997,75307,1,4,80,135,80,117,2,78,42,18,1,1,2016-07-19,2018-11-02,2016-07-22,2018-10-16
244136,2,1,1,130,73,34190,3,5,2,53997,75307,1,4,80,135,80,117,2,78,42,18,1,1,2016-07-19,2018-11-02,2016-07-22,2018-10-16
244296,6,1,8,131,30,13632,8,14,2,89383,119000,1,19,32,136,30,118,2,79,20,15,1,9,2016-07-12,2018-11-02,2016-07-12,2018-10-16
244296,6,2,8,131,30,13632,8,14,2,89383,119000,1,19,32,136,30,118,2,79,20,15,1,9,2016-07-12,2018-11-02,2016-07-12,2018-10-16
244330,6,1,8,132,56,13621,6,14,2,66300,88000,1,19,32,137,60,119,2,80,43,15,1,2,2016-07-12,2018-11-02,2018-07-26,2018-10-16
244330,6,2,8,132,56,13621,6,14,2,66300,88000,1,19,32,137,60,119,2,80,43,15,1,2,2016-07-12,2018-11-02,2018-07-26,2018-10-16
245324,10,1,1,133,74,12626,5,2,2,56458,72310,1,22,81,138,81,120,76,81,41,37,1,1,2016-07-06,2018-11-02,2016-07-20,2018-10-16
246734,9,2,1,134,39,12627,3,2,2,63817,95022,1,21,57,139,40,2,33,38,1,1,1,1,2016-08-05,2018-11-02,2016-08-08,2018-10-16
246734,9,1,1,134,39,12627,3,2,2,63817,95022,1,21,57,139,40,2,33,38,1,1,1,1,2016-08-05,2018-11-02,2016-08-08,2018-10-16
246814,6,1,1,135,75,6800,3,14,2,100000,130000,1,19,32,140,82,121,2,82,20,15,1,2,2016-07-18,2018-11-02,2017-03-31,2018-10-16
246814,6,2,1,135,75,6800,3,14,2,100000,130000,1,19,32,140,82,121,2,82,20,15,1,2,2016-07-18,2018-11-02,2017-03-31,2018-10-16
246892,2,1,1,136,74,12626,5,32,2,56458,64927,1,4,82,141,81,122,77,83,29,38,1,1,2016-07-19,2018-11-02,2016-07-19,2018-10-16
247320,2,2,8,125,71,20403,3,11,2,52000,52000,1,4,44,142,77,2,36,48,1,1,1,2,2016-07-26,2018-11-02,2016-07-26,2018-10-16
247320,2,1,8,125,71,20403,3,11,2,52000,52000,1,4,44,142,77,2,36,48,1,1,1,2,2016-07-26,2018-11-02,2016-07-26,2018-10-16
247403,3,1,1,24,22,10251,6,13,2,32888,53281,1,35,83,143,22,2,78,6,44,39,1,1,2016-07-14,2018-11-02,2016-08-05,2018-10-16
248031,3,1,1,122,65,13631,5,14,2,64807,90202,1,5,52,127,70,123,79,6,1,1,1,2,2016-07-21,2018-11-02,2016-07-21,2018-10-16
248031,3,2,1,122,65,13631,5,14,2,64807,90202,1,5,52,127,70,123,79,6,1,1,1,2,2016-07-21,2018-11-02,2016-07-21,2018-10-16
248047,3,2,1,84,65,13631,1,14,2,60189,83440,1,5,52,87,70,75,79,29,1,1,1,2,2016-07-21,2018-11-02,2016-07-21,2018-10-16
248047,3,1,1,84,65,13631,1,14,2,60189,83440,1,5,52,87,70,75,79,29,1,1,1,2,2016-07-21,2018-11-02,2016-07-21,2018-10-16
248442,2,1,1,137,17,22427,6,11,2,81443,110413,1,9,54,144,51,124,2,59,1,1,1,2,2016-08-03,2018-11-02,2016-08-03,2018-10-16
248442,2,2,1,137,17,22427,6,11,2,81443,110413,1,9,54,144,51,124,2,59,1,1,1,2,2016-08-03,2018-11-02,2016-08-03,2018-10-16
249126,2,1,1,57,42,20415,5,11,2,72805,101148,1,9,84,145,43,125,80,31,8,8,1,2,2016-07-29,2018-11-02,2016-07-29,2018-10-16
249126,2,2,1,57,42,20415,5,11,2,72805,101148,1,9,84,145,43,125,80,31,8,8,1,2,2016-07-29,2018-11-02,2016-07-29,2018-10-16
249532,6,2,2,138,76,13644,6,14,1,83323,110000,1,19,32,146,83,126,81,84,20,15,1,2,2016-07-29,2018-11-02,2018-01-16,2018-10-16
249532,6,1,2,138,76,13644,6,14,1,83323,110000,1,19,32,146,83,126,81,84,20,15,1,2,2016-07-29,2018-11-02,2018-01-16,2018-10-16
250368,2,1,1,139,38,31220,5,18,2,60673,91795,1,4,24,147,55,127,82,85,45,1,1,1,2016-08-03,2018-11-02,2018-04-25,2018-10-16
250368,2,2,1,139,38,31220,5,18,2,60673,91795,1,4,24,147,55,127,82,85,45,1,1,1,2016-08-03,2018-11-02,2018-04-25,2018-10-16
251310,3,1,1,140,35,30080,5,33,2,39041,54633,1,5,85,148,35,128,83,9,1,1,1,1,2016-08-05,2018-11-02,2016-08-05,2018-10-16
251630,2,2,1,141,58,56058,3,34,2,48895,75900,1,2,86,149,62,129,84,83,1,40,1,1,2016-08-11,2018-11-02,2016-08-11,2018-10-16
251630,2,1,1,141,58,56058,3,34,2,48895,75900,1,2,86,149,62,129,84,83,1,40,1,1,2016-08-11,2018-11-02,2016-08-11,2018-10-16
252119,2,1,6,142,77,20210,3,11,2,51586,77404,1,4,58,150,84,130,50,48,1,1,1,2,2016-08-11,2018-11-02,2018-06-27,2018-10-16
252119,2,2,6,142,77,20210,3,11,2,51586,77404,1,4,58,150,84,130,50,48,1,1,1,2,2016-08-11,2018-11-02,2018-06-27,2018-10-16
252730,2,1,1,143,78,92610,3,35,2,35.95,35.95,2,36,24,151,85,2,69,4,1,1,1,10,2016-08-16,2018-11-02,2016-10-04,2018-10-16
252730,2,2,1,143,78,92610,3,35,2,35.95,35.95,2,36,24,151,85,2,69,4,1,1,1,10,2016-08-16,2018-11-02,2016-10-04,2018-10-16
252976,6,1,1,144,65,13631,1,36,2,61995,71294,1,19,28,152,70,131,49,86,20,15,1,2,2016-09-27,2018-11-02,2016-09-27,2018-10-16
254594,2,1,1,145,55,20315,6,11,2,81443,110413,1,9,87,153,59,132,52,31,8,41,1,6,2016-08-18,2018-11-02,2016-08-18,2018-10-16
254594,2,2,1,145,55,20315,6,11,2,81443,110413,1,9,87,153,59,132,52,31,8,41,1,6,2016-08-18,2018-11-02,2016-08-18,2018-10-16
254599,2,2,1,146,14,20215,5,11,2,72805,101148,1,9,88,154,14,133,52,31,8,41,1,2,2016-08-19,2018-11-02,2016-08-19,2018-10-16
254599,2,1,1,146,14,20215,5,11,2,72805,101148,1,9,88,154,14,133,52,31,8,41,1,2,2016-08-19,2018-11-02,2016-08-19,2018-10-16
255500,5,1,1,147,38,31220,1,22,2,54457,84641,1,37,89,155,55,134,60,87,1,1,1,1,2016-08-19,2018-11-02,2016-09-02,2018-10-16
256838,2,1,1,148,15,12158,5,2,2,44945,70000,1,4,90,156,15,135,85,88,29,42,1,1,2016-09-08,2018-11-02,2016-09-08,2018-10-16
261127,2,2,8,149,38,31220,5,22,2,60673,91795,1,9,91,157,55,136,52,31,13,41,1,1,2016-09-14,2018-11-02,2016-09-14,2018-10-16
261127,2,1,8,149,38,31220,5,22,2,60673,91795,1,9,91,157,55,136,52,31,13,41,1,1,2016-09-14,2018-11-02,2016-09-14,2018-10-16
261862,10,2,1,150,6,83008,4,37,2,60435,135000,1,38,92,158,6,137,86,89,46,43,1,2,2016-09-14,2018-11-02,2017-02-08,2018-10-16
261862,10,1,1,150,6,83008,4,37,2,60435,135000,1,38,92,158,6,137,86,89,46,43,1,2,2016-09-14,2018-11-02,2017-02-08,2018-10-16
263393,2,2,1,120,5,20202,3,11,2,47860,57958,1,9,88,159,56,138,52,31,8,41,1,2,2016-09-21,2018-11-02,2016-09-21,2018-10-16
263393,2,1,1,120,5,20202,3,11,2,47860,57958,1,9,88,159,56,138,52,31,8,41,1,2,2016-09-21,2018-11-02,2016-09-21,2018-10-16
263674,7,2,1,97,30,13632,5,36,1,79471,102388,1,15,6,160,30,139,2,90,1,1,1,2,2016-09-22,2018-11-02,2017-09-27,2018-10-16
263674,7,1,1,97,30,13632,5,36,1,79471,102388,1,15,6,160,30,139,2,90,1,1,1,2,2016-09-22,2018-11-02,2017-09-27,2018-10-16
264440,4,2,1,151,79,21315,1,11,2,63074,91347,1,39,93,161,86,140,87,9,1,1,1,3,2016-12-07,2018-11-02,2016-12-07,2018-10-16
264440,4,1,1,151,79,21315,1,11,2,63074,91347,1,39,93,161,86,140,87,9,1,1,1,3,2016-12-07,2018-11-02,2016-12-07,2018-10-16
264489,2,1,1,152,28,10209,1,38,3,9.75,14.15,2,9,19,162,28,141,2,59,1,1,1,1,2016-09-28,2018-11-02,2016-09-28,2018-10-16
264489,2,2,1,152,28,10209,1,38,3,9.75,14.15,2,9,19,162,28,141,2,59,1,1,1,1,2016-09-28,2018-11-02,2016-09-28,2018-10-16
264572,2,1,1,153,6,8300B,3,39,2,48535,134433,1,9,91,163,79,142,88,91,1,1,1,6,2016-12-02,2018-11-02,2016-12-02,2018-10-16
264572,2,2,1,153,6,8300B,3,39,2,48535,134433,1,9,91,163,79,142,88,91,1,1,1,6,2016-12-02,2018-11-02,2016-12-02,2018-10-16
266372,2,2,8,154,80,1005A,3,40,2,49990,80000,1,2,94,164,87,143,89,83,1,44,1,1,2016-10-12,2018-11-02,2016-11-02,2018-10-16
266372,2,1,8,154,80,1005A,3,40,2,49990,80000,1,2,94,164,87,143,89,83,1,44,1,1,2016-10-12,2018-11-02,2016-11-02,2018-10-16
266380,2,2,1,155,77,20210,3,11,2,53134,79726,1,9,95,165,84,2,90,48,1,1,1,2,2016-10-12,2018-11-02,2016-11-30,2018-10-16
266380,2,1,1,155,77,20210,3,11,2,53134,79726,1,9,95,165,84,2,90,48,1,1,1,2,2016-10-12,2018-11-02,2016-11-30,2018-10-16
266529,3,1,1,156,7,5072,3,41,2,36270,41710,1,5,96,166,66,2,91,6,47,1,1,1,2016-10-13,2018-11-02,2016-10-13,2018-10-16
266529,3,2,1,156,7,5072,3,41,2,36270,41710,1,5,96,166,66,2,91,6,47,1,1,1,2016-10-13,2018-11-02,2016-10-13,2018-10-16
266542,7,2,1,157,34,10050,9,36,2,54643,150371,1,15,6,167,34,144,2,92,1,1,1,2,2016-10-06,2018-11-02,2016-10-06,2018-10-16
266542,7,1,1,157,34,10050,9,36,2,54643,150371,1,15,6,167,34,144,2,92,1,1,1,2,2016-10-06,2018-11-02,2016-10-06,2018-10-16
266574,2,1,5,158,81,12202,1,35,1,35951,55526,1,40,97,168,88,145,92,48,1,1,1,1,2016-10-12,2018-11-02,2018-09-06,2018-10-16
266574,2,2,5,158,81,12202,1,35,1,35951,55526,1,40,97,168,88,145,92,48,1,1,1,1,2016-10-12,2018-11-02,2018-09-06,2018-10-16
267174,2,2,1,159,44,10015,4,11,2,100000,125000,1,4,98,169,89,146,93,9,1,1,1,2,2016-10-17,2018-11-02,2016-11-16,2018-10-16
267174,2,1,1,159,44,10015,4,11,2,100000,125000,1,4,98,169,89,146,93,9,1,1,1,2,2016-10-17,2018-11-02,2016-11-16,2018-10-16
267594,3,1,1,160,82,13620,1,36,2,38157,49394,1,5,52,170,90,147,94,29,1,1,1,1,2016-10-14,2018-11-02,2016-10-14,2018-10-16
268037,2,2,1,161,6,8300B,3,11,2,48535,134433,1,9,99,171,79,148,2,93,1,1,1,11,2016-11-07,2018-11-02,2016-11-10,2018-10-16
268037,2,1,1,161,6,8300B,3,11,2,48535,134433,1,9,99,171,79,148,2,93,1,1,1,11,2016-11-07,2018-11-02,2016-11-10,2018-10-16
268307,5,1,1,162,22,10251,5,42,2,30580,35098,1,41,100,172,22,2,95,94,1,1,1,1,2016-10-21,2018-11-02,2016-10-21,2018-10-16
268307,5,1,1,162,22,10251,5,42,2,30580,35098,1,41,100,172,22,2,95,94,1,1,1,1,2016-10-21,2018-11-02,2016-10-21,2018-10-16
268803,10,1,6,163,6,8300B,3,11,2,48535,105000,1,22,101,173,79,149,96,95,48,43,1,2,2016-10-27,2018-11-02,2017-02-08,2018-10-16
268803,10,2,6,163,6,8300B,3,11,2,48535,105000,1,22,101,173,79,149,96,95,48,43,1,2,2016-10-27,2018-11-02,2017-02-08,2018-10-16
268880,9,1,8,164,83,95600,4,20,2,60435,103044,1,21,102,174,91,150,97,32,1,1,1,2,2017-01-04,2018-11-02,2017-03-24,2018-10-16
268905,9,1,6,165,83,95600,9,20,2,54643,94478,1,21,102,175,91,151,97,32,1,1,1,2,2016-11-18,2018-11-02,2017-03-24,2018-10-16
269306,2,2,1,166,55,20315,1,11,2,63074,91347,1,9,87,176,59,152,80,31,8,41,1,2,2016-10-26,2018-11-02,2016-10-26,2018-10-16
269306,2,1,1,166,55,20315,1,11,2,63074,91347,1,9,87,176,59,152,80,31,8,41,1,2,2016-10-26,2018-11-02,2016-10-26,2018-10-16
269431,2,2,1,167,14,20215,6,11,2,83887,113725,1,9,103,177,14,153,98,96,1,1,1,2,2016-11-02,2018-11-02,2017-05-16,2018-10-16
269431,2,1,1,167,14,20215,6,11,2,83887,113725,1,9,103,177,14,153,98,96,1,1,1,2,2016-11-02,2018-11-02,2017-05-16,2018-10-16
269885,2,2,1,125,71,20403,3,11,2,52000,52000,1,4,78,130,77,2,52,48,1,1,1,2,2016-11-16,2018-11-02,2016-11-16,2018-10-16
269885,2,1,1,125,71,20403,3,11,2,52000,52000,1,4,78,130,77,2,52,48,1,1,1,2,2016-11-16,2018-11-02,2016-11-16,2018-10-16
269889,11,1,1,168,84,2184C,4,23,2,60435,161497,1,42,104,178,92,154,99,97,49,45,1,2,2016-11-29,2018-11-02,2017-03-02,2018-10-16
269889,11,2,1,168,84,2184C,4,23,2,60435,161497,1,42,104,178,92,154,99,97,49,45,1,2,2016-11-29,2018-11-02,2017-03-02,2018-10-16
271954,2,1,1,169,6,8300B,3,11,3,48535,134433,1,9,99,179,79,155,2,67,1,1,1,12,2016-11-16,2018-11-02,2016-11-16,2018-10-16
271954,2,2,1,169,6,8300B,3,11,3,48535,134433,1,9,99,179,79,155,2,67,1,1,1,12,2016-11-16,2018-11-02,2016-11-16,2018-10-16
271956,2,2,1,170,70,1001A,3,11,2,105000,105000,1,4,67,180,45,2,100,48,1,1,1,2,2016-11-16,2018-11-02,2017-02-24,2018-10-16
271956,2,1,1,170,70,1001A,3,11,2,105000,105000,1,4,67,180,45,2,100,48,1,1,1,2,2016-11-16,2018-11-02,2017-02-24,2018-10-16
271986,12,1,1,171,30,13632,6,36,2,85823,111344,1,43,105,181,30,2,101,98,1,1,1,2,2017-12-15,2018-11-02,2017-12-15,2018-10-16
272382,2,1,1,172,38,31220,5,23,2,60673,91795,1,9,106,182,55,156,90,48,1,1,1,1,2016-11-17,2018-11-02,2016-11-17,2018-10-16
272382,2,2,1,172,38,31220,5,23,2,60673,91795,1,9,106,182,55,156,90,48,1,1,1,1,2016-11-17,2018-11-02,2016-11-17,2018-10-16
